,match_id,event_id,team_color,possession_id,player_pos,start_loc,end_loc,text,outcome
13,15956,13,m,2,RCB,"(73.7, 40.7)","(None, None)","Start position: (73.7, 40.7) | Time: 00:00:11.417 | Phase: From Kick Off | Event: Ball Receipt*",
14,15956,14,m,2,RCB,"(73.7, 40.7)","(72.3, 42.7)","Start position: (73.7, 40.7), End Position: (72.3, 42.7) | Time: 00:00:11.417 | Phase: From Kick Off | Event: Carry",
15,15956,15,m,2,RCB,"(72.3, 42.7)","(67.1, 68.3)","Start position: (72.3, 42.7), End Position: (67.1, 68.3) | Time: 00:00:12.527 | Phase: From Kick Off | Event: Pass",
16,15956,16,m,2,LB,"(67.1, 68.3)","(None, None)","Start position: (67.1, 68.3) | Time: 00:00:14.336 | Phase: From Kick Off | Event: Ball Receipt*",
17,15956,17,m,2,LB,"(67.1, 68.3)","(66.7, 70.7)","Start position: (67.1, 68.3), End Position: (66.7, 70.7) | Time: 00:00:14.336 | Phase: From Kick Off | Event: Carry",
18,15956,18,m,2,LB,"(66.7, 70.7)","(77.1, 58.6)","Start position: (66.7, 70.7), End Position: (77.1, 58.6) | Time: 00:00:14.514 | Phase: From Kick Off | Event: Pass",
19,15956,19,m,2,LCB,"(77.1, 58.6)","(None, None)","Start position: (77.1, 58.6) | Time: 00:00:15.326 | Phase: From Kick Off | Event: Ball Receipt*",
20,15956,20,m,2,LCB,"(77.1, 58.6)","(76.7, 58.6)","Start position: (77.1, 58.6), End Position: (76.7, 58.6) | Time: 00:00:15.326 | Phase: From Kick Off | Event: Carry",
21,15956,21,m,2,LCB,"(76.7, 58.6)","(66.1, 53.2)","Start position: (76.7, 58.6), End Position: (66.1, 53.2) | Time: 00:00:17.766 | Phase: From Kick Off | Event: Pass",
22,15956,22,m,2,LCM,"(66.1, 53.2)","(None, None)","Start position: (66.1, 53.2) | Time: 00:00:18.843 | Phase: From Kick Off | Event: Ball Receipt*",
23,15956,23,m,2,LCM,"(66.1, 53.2)","(66.3, 41.2)","Start position: (66.1, 53.2), End Position: (66.3, 41.2) | Time: 00:00:18.843 | Phase: From Kick Off | Event: Carry",
24,15956,24,m,2,LCM,"(66.3, 41.2)","(64.7, 7.5)","Start position: (66.3, 41.2), End Position: (64.7, 7.5) | Time: 00:00:21.969 | Phase: From Kick Off | Event: Pass",
25,15956,25,m,2,RB,"(64.7, 7.5)","(None, None)","Start position: (64.7, 7.5) | Time: 00:00:23.627 | Phase: From Kick Off | Event: Ball Receipt*",
26,15956,26,m,2,RB,"(64.7, 7.5)","(62.0, 4.3)","Start position: (64.7, 7.5), End Position: (62.0, 4.3) | Time: 00:00:23.627 | Phase: From Kick Off | Event: Carry",
27,15956,27,m,2,RB,"(62.0, 4.3)","(50.9, 1.6)","Start position: (62.0, 4.3), End Position: (50.9, 1.6) | Time: 00:00:24.873 | Phase: From Kick Off | Event: Pass",
28,15956,28,m,2,RW,"(50.9, 1.6)","(None, None)","Start position: (50.9, 1.6) | Time: 00:00:25.654 | Phase: From Kick Off | Event: Ball Receipt*",
29,15956,29,m,2,RW,"(50.9, 1.6)","(51.0, 1.6)","Start position: (50.9, 1.6), End Position: (51.0, 1.6) | Time: 00:00:25.654 | Phase: From Kick Off | Event: Carry",
30,15956,30,m,2,RW,"(51.0, 1.6)","(64.0, 3.9)","Start position: (51.0, 1.6), End Position: (64.0, 3.9) | Time: 00:00:25.734 | Phase: From Kick Off | Event: Pass",
31,15956,31,m,2,RB,"(64.0, 3.9)","(None, None)","Start position: (64.0, 3.9) | Time: 00:00:26.996 | Phase: From Kick Off | Event: Ball Receipt*",
32,15956,32,m,2,RB,"(64.0, 3.9)","(65.4, 5.7)","Start position: (64.0, 3.9), End Position: (65.4, 5.7) | Time: 00:00:26.996 | Phase: From Kick Off | Event: Carry",
33,15956,33,m,2,RB,"(65.4, 5.7)","(55.5, 2.4)","Start position: (65.4, 5.7), End Position: (55.5, 2.4) | Time: 00:00:28.515 | Phase: From Kick Off | Event: Pass",
34,15956,34,m,2,RW,"(55.5, 2.4)","(None, None)","Start position: (55.5, 2.4) | Time: 00:00:29.381 | Phase: From Kick Off | Event: Ball Receipt*",
35,15956,35,m,2,RW,"(55.5, 2.4)","(59.2, 3.7)","Start position: (55.5, 2.4), End Position: (59.2, 3.7) | Time: 00:00:29.381 | Phase: From Kick Off | Event: Carry",
36,15956,36,m,2,RW,"(59.2, 3.7)","(73.2, 30.7)","Start position: (59.2, 3.7), End Position: (73.2, 30.7) | Time: 00:00:30.363 | Phase: From Kick Off | Event: Pass",
37,15956,37,m,2,RCB,"(73.2, 30.7)","(None, None)","Start position: (73.2, 30.7) | Time: 00:00:32.140 | Phase: From Kick Off | Event: Ball Receipt*",
38,15956,38,m,2,RCB,"(73.2, 30.7)","(69.1, 35.0)","Start position: (73.2, 30.7), End Position: (69.1, 35.0) | Time: 00:00:32.140 | Phase: From Kick Off | Event: Carry",
39,15956,39,m,2,RCB,"(69.1, 35.0)","(63.4, 22.3)","Start position: (69.1, 35.0), End Position: (63.4, 22.3) | Time: 00:00:35.519 | Phase: From Kick Off | Event: Pass",
40,15956,40,m,2,RCM,"(63.4, 22.3)","(None, None)","Start position: (63.4, 22.3) | Time: 00:00:36.505 | Phase: From Kick Off | Event: Ball Receipt*",
41,15956,41,m,2,RCM,"(63.4, 22.3)","(63.0, 18.7)","Start position: (63.4, 22.3), End Position: (63.0, 18.7) | Time: 00:00:36.505 | Phase: From Kick Off | Event: Carry",
42,15956,42,m,2,RCM,"(63.0, 18.7)","(50.6, 2.3)","Start position: (63.0, 18.7), End Position: (50.6, 2.3) | Time: 00:00:37.518 | Phase: From Kick Off | Event: Pass",
43,15956,43,m,2,RW,"(50.6, 2.3)","(None, None)","Start position: (50.6, 2.3) | Time: 00:00:38.566 | Phase: From Kick Off | Event: Ball Receipt*",
44,15956,44,m,2,RW,"(50.6, 2.3)","(47.8, 4.3)","Start position: (50.6, 2.3), End Position: (47.8, 4.3) | Time: 00:00:38.566 | Phase: From Kick Off | Event: Carry",
45,15956,45,m,2,RW,"(47.8, 4.3)","(35.4, 2.3)","Start position: (47.8, 4.3), End Position: (35.4, 2.3) | Time: 00:00:40.947 | Phase: From Kick Off | Event: Pass",
46,15956,46,m,2,RB,"(35.4, 2.3)","(None, None)","Start position: (35.4, 2.3) | Time: 00:00:41.761 | Phase: From Kick Off | Event: Ball Receipt*",
47,15956,47,m,2,RB,"(35.4, 2.3)","(35.4, 2.3)","Start position: (35.4, 2.3), End Position: (35.4, 2.3) | Time: 00:00:41.761 | Phase: From Kick Off | Event: Carry",
48,15956,48,m,2,RB,"(35.4, 2.3)","(31.4, 7.8)","Start position: (35.4, 2.3), End Position: (31.4, 7.8) | Time: 00:00:41.801 | Phase: From Kick Off | Event: Pass",
49,15956,49,m,2,CF,"(31.4, 7.8)","(None, None)","Start position: (31.4, 7.8) | Time: 00:00:42.588 | Phase: From Kick Off | Event: Ball Receipt*",
50,15956,50,m,2,CF,"(33.8, 8.1)","(31.4, 5.3)","Start position: (33.8, 8.1), End Position: (31.4, 5.3) | Time: 00:00:42.588 | Phase: From Kick Off | Event: Pass | Outcome: Incomplete",Incomplete
51,15956,51,m,3,RB,"(43.7, 0.0)","(36.2, 6.7)","Start position: (43.7, 0.0), End Position: (36.2, 6.7) | Time: 00:00:50.121 | Phase: From Throw In | Event: Pass",
52,15956,52,m,3,RW,"(36.2, 6.7)","(None, None)","Start position: (36.2, 6.7) | Time: 00:00:50.997 | Phase: From Throw In | Event: Ball Receipt*",
53,15956,53,m,3,RW,"(36.2, 6.7)","(38.6, 7.5)","Start position: (36.2, 6.7), End Position: (38.6, 7.5) | Time: 00:00:50.997 | Phase: From Throw In | Event: Carry",
54,15956,54,m,3,RW,"(38.6, 7.5)","(41.3, 2.3)","Start position: (38.6, 7.5), End Position: (41.3, 2.3) | Time: 00:00:51.898 | Phase: From Throw In | Event: Pass",
55,15956,55,m,3,RB,"(41.3, 2.3)","(None, None)","Start position: (41.3, 2.3) | Time: 00:00:52.657 | Phase: From Throw In | Event: Ball Receipt*",
56,15956,56,m,3,RB,"(41.3, 2.3)","(39.7, 3.0)","Start position: (41.3, 2.3), End Position: (39.7, 3.0) | Time: 00:00:52.657 | Phase: From Throw In | Event: Carry",
57,15956,57,m,3,RB,"(39.7, 3.0)","(42.1, 4.8)","Start position: (39.7, 3.0), End Position: (42.1, 4.8) | Time: 00:00:53.576 | Phase: From Throw In | Event: Pass | Outcome: Incomplete",Incomplete
58,15956,58,m,3,RW,"(44.4, 7.1)","(None, None)","Start position: (44.4, 7.1) | Time: 00:00:53.726 | Phase: From Throw In | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
59,15956,59,c,4,LCF,"(42.7, 8.9)","(None, None)","Start position: (42.7, 8.9) | Time: 00:00:54.712 | Phase: Regular Play | Event: Ball Recovery",
60,15956,60,c,4,LCF,"(42.7, 8.9)","(45.2, 10.3)","Start position: (42.7, 8.9), End Position: (45.2, 10.3) | Time: 00:00:54.712 | Phase: Regular Play | Event: Carry",
61,15956,61,c,4,LCF,"(45.2, 10.3)","(38.7, 13.3)","Start position: (45.2, 10.3), End Position: (38.7, 13.3) | Time: 00:00:55.459 | Phase: Regular Play | Event: Pass",
62,15956,62,c,4,CDM,"(38.7, 13.3)","(None, None)","Start position: (38.7, 13.3) | Time: 00:00:55.961 | Phase: Regular Play | Event: Ball Receipt*",
63,15956,63,c,4,CDM,"(38.7, 13.3)","(38.7, 13.3)","Start position: (38.7, 13.3), End Position: (38.7, 13.3) | Time: 00:00:55.961 | Phase: Regular Play | Event: Carry",
64,15956,64,c,4,CDM,"(38.7, 13.3)","(51.5, 2.8)","Start position: (38.7, 13.3), End Position: (51.5, 2.8) | Time: 00:00:56.081 | Phase: Regular Play | Event: Pass",
65,15956,65,c,4,LCM,"(51.5, 2.8)","(None, None)","Start position: (51.5, 2.8) | Time: 00:00:57.148 | Phase: Regular Play | Event: Ball Receipt*",
66,15956,66,c,4,LCM,"(51.5, 2.8)","(69.9, 6.8)","Start position: (51.5, 2.8), End Position: (69.9, 6.8) | Time: 00:00:57.148 | Phase: Regular Play | Event: Carry",
67,15956,67,c,4,LCM,"(69.9, 6.8)","(86.5, 15.0)","Start position: (69.9, 6.8), End Position: (86.5, 15.0) | Time: 00:01:01.465 | Phase: Regular Play | Event: Pass | Outcome: Incomplete",Incomplete
68,15956,68,c,4,RCF,"(90.3, 17.2)","(None, None)","Start position: (90.3, 17.2) | Time: 00:01:02.637 | Phase: Regular Play | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
69,15956,69,m,5,RCB,"(86.4, 14.9)","(83.6, 10.3)","Start position: (86.4, 14.9), End Position: (83.6, 10.3) | Time: 00:01:02.637 | Phase: Regular Play | Event: Pass",
70,15956,70,m,5,RCM,"(83.6, 10.3)","(None, None)","Start position: (83.6, 10.3) | Time: 00:01:03.176 | Phase: Regular Play | Event: Ball Receipt*",
71,15956,71,m,5,RCM,"(83.6, 10.3)","(83.6, 10.3)","Start position: (83.6, 10.3), End Position: (83.6, 10.3) | Time: 00:01:03.176 | Phase: Regular Play | Event: Carry",
72,15956,72,m,5,RCM,"(83.6, 10.3)","(96.3, 29.7)","Start position: (83.6, 10.3), End Position: (96.3, 29.7) | Time: 00:01:03.230 | Phase: Regular Play | Event: Pass",
73,15956,73,m,5,LCB,"(96.3, 29.7)","(None, None)","Start position: (96.3, 29.7) | Time: 00:01:05.273 | Phase: Regular Play | Event: Ball Receipt*",
74,15956,74,m,5,LCB,"(96.3, 29.7)","(97.6, 34.6)","Start position: (96.3, 29.7), End Position: (97.6, 34.6) | Time: 00:01:05.273 | Phase: Regular Play | Event: Carry",
75,15956,75,m,5,LCB,"(97.6, 34.6)","(92.4, 49.1)","Start position: (97.6, 34.6), End Position: (92.4, 49.1) | Time: 00:01:05.946 | Phase: Regular Play | Event: Pass",
76,15956,76,m,5,LB,"(92.4, 49.1)","(None, None)","Start position: (92.4, 49.1) | Time: 00:01:07.672 | Phase: Regular Play | Event: Ball Receipt*",
77,15956,77,m,5,LB,"(92.4, 49.1)","(72.3, 63.7)","Start position: (92.4, 49.1), End Position: (72.3, 63.7) | Time: 00:01:07.672 | Phase: Regular Play | Event: Carry",
78,15956,78,m,5,LB,"(72.3, 63.7)","(72.8, 50.4)","Start position: (72.3, 63.7), End Position: (72.8, 50.4) | Time: 00:01:12.530 | Phase: Regular Play | Event: Pass",
79,15956,79,m,5,LCM,"(72.8, 50.4)","(None, None)","Start position: (72.8, 50.4) | Time: 00:01:13.655 | Phase: Regular Play | Event: Ball Receipt*",
80,15956,80,m,5,LCM,"(72.8, 50.4)","(72.8, 47.7)","Start position: (72.8, 50.4), End Position: (72.8, 47.7) | Time: 00:01:13.655 | Phase: Regular Play | Event: Carry",
81,15956,81,m,5,LCM,"(72.8, 47.7)","(72.8, 24.9)","Start position: (72.8, 47.7), End Position: (72.8, 24.9) | Time: 00:01:15.660 | Phase: Regular Play | Event: Pass",
82,15956,82,m,5,RCB,"(72.8, 24.9)","(None, None)","Start position: (72.8, 24.9) | Time: 00:01:17.307 | Phase: Regular Play | Event: Ball Receipt*",
83,15956,83,m,5,RCB,"(72.8, 24.9)","(71.8, 21.5)","Start position: (72.8, 24.9), End Position: (71.8, 21.5) | Time: 00:01:17.307 | Phase: Regular Play | Event: Carry",
84,15956,84,m,5,RCB,"(71.8, 21.5)","(53.7, 4.6)","Start position: (71.8, 21.5), End Position: (53.7, 4.6) | Time: 00:01:18.674 | Phase: Regular Play | Event: Pass",
85,15956,85,m,5,RB,"(53.7, 4.6)","(None, None)","Start position: (53.7, 4.6) | Time: 00:01:20.376 | Phase: Regular Play | Event: Ball Receipt*",
86,15956,86,m,5,RB,"(53.7, 4.6)","(40.3, 4.6)","Start position: (53.7, 4.6), End Position: (40.3, 4.6) | Time: 00:01:20.376 | Phase: Regular Play | Event: Carry",
87,15956,87,m,5,RB,"(40.3, 4.6)","(41.9, 8.5)","Start position: (40.3, 4.6), End Position: (41.9, 8.5) | Time: 00:01:22.829 | Phase: Regular Play | Event: Pass",
88,15956,88,m,5,RCM,"(41.9, 8.5)","(None, None)","Start position: (41.9, 8.5) | Time: 00:01:23.446 | Phase: Regular Play | Event: Ball Receipt*",
89,15956,89,m,5,RCM,"(44.1, 9.4)","(40.3, 3.4)","Start position: (44.1, 9.4), End Position: (40.3, 3.4) | Time: 00:01:23.446 | Phase: Regular Play | Event: Pass",
90,15956,90,m,5,RB,"(40.3, 3.4)","(None, None)","Start position: (40.3, 3.4) | Time: 00:01:24.523 | Phase: Regular Play | Event: Ball Receipt*",
91,15956,91,m,5,RB,"(40.3, 3.4)","(40.3, 3.4)","Start position: (40.3, 3.4), End Position: (40.3, 3.4) | Time: 00:01:24.523 | Phase: Regular Play | Event: Carry",
92,15956,92,m,5,RB,"(40.3, 3.4)","(36.1, 9.8)","Start position: (40.3, 3.4), End Position: (36.1, 9.8) | Time: 00:01:25.140 | Phase: Regular Play | Event: Pass",
93,15956,93,m,5,RW,"(36.1, 9.8)","(None, None)","Start position: (36.1, 9.8) | Time: 00:01:25.871 | Phase: Regular Play | Event: Ball Receipt*",
94,15956,94,m,5,RW,"(36.1, 9.8)","(35.8, 15.4)","Start position: (36.1, 9.8), End Position: (35.8, 15.4) | Time: 00:01:25.871 | Phase: Regular Play | Event: Carry",
95,15956,95,m,5,RW,"(35.8, 15.4)","(None, None)","Start position: (35.8, 15.4) | Time: 00:01:26.482 | Phase: Regular Play | Event: Dispossessed",
96,15956,96,c,6,LB,"(35.9, 15.5)","(None, None)","Start position: (35.9, 15.5) | Time: 00:01:26.482 | Phase: From Counter | Event: Duel | Type: Tackle | Outcome: Success In Play",Success In Play
97,15956,97,c,6,CAM,"(42.4, 18.8)","(None, None)","Start position: (42.4, 18.8) | Time: 00:01:27.957 | Phase: From Counter | Event: Ball Recovery",
98,15956,98,c,6,CAM,"(42.4, 18.8)","(43.2, 20.0)","Start position: (42.4, 18.8), End Position: (43.2, 20.0) | Time: 00:01:27.957 | Phase: From Counter | Event: Carry",
99,15956,99,c,6,CAM,"(43.2, 20.0)","(50.0, 26.7)","Start position: (43.2, 20.0), End Position: (50.0, 26.7) | Time: 00:01:28.675 | Phase: From Counter | Event: Pass",
100,15956,100,c,6,RCM,"(50.0, 26.7)","(None, None)","Start position: (50.0, 26.7) | Time: 00:01:29.486 | Phase: From Counter | Event: Ball Receipt*",
101,15956,101,c,6,RCM,"(50.0, 26.7)","(85.1, 45.0)","Start position: (50.0, 26.7), End Position: (85.1, 45.0) | Time: 00:01:29.486 | Phase: From Counter | Event: Carry",
102,15956,102,c,6,RCM,"(85.1, 45.0)","(99.7, 39.8)","Start position: (85.1, 45.0), End Position: (99.7, 39.8) | Time: 00:01:34.678 | Phase: From Counter | Event: Pass",
103,15956,103,c,6,RCF,"(99.7, 39.8)","(None, None)","Start position: (99.7, 39.8) | Time: 00:01:35.374 | Phase: From Counter | Event: Ball Receipt*",
104,15956,104,c,6,RCF,"(99.7, 39.8)","(99.9, 39.1)","Start position: (99.7, 39.8), End Position: (99.9, 39.1) | Time: 00:01:35.374 | Phase: From Counter | Event: Carry",
105,15956,105,c,6,RCF,"(99.9, 39.1)","(None, None)","Start position: (99.9, 39.1) | Time: 00:01:35.414 | Phase: From Counter | Event: Miscontrol",
106,15956,106,m,7,G,"(111.4, 35.6)","(None, None)","Start position: (111.4, 35.6) | Time: 00:01:37.150 | Phase: Regular Play | Event: Ball Recovery",
107,15956,107,m,7,G,"(111.4, 35.6)","(109.0, 37.9)","Start position: (111.4, 35.6), End Position: (109.0, 37.9) | Time: 00:01:37.150 | Phase: Regular Play | Event: Carry",
108,15956,108,m,7,G,"(109.0, 37.9)","(95.7, 59.3)","Start position: (109.0, 37.9), End Position: (95.7, 59.3) | Time: 00:01:42.697 | Phase: Regular Play | Event: Pass",
109,15956,109,m,7,LB,"(95.7, 59.3)","(None, None)","Start position: (95.7, 59.3) | Time: 00:01:44.323 | Phase: Regular Play | Event: Ball Receipt*",
110,15956,110,m,7,LB,"(95.7, 59.3)","(89.7, 63.8)","Start position: (95.7, 59.3), End Position: (89.7, 63.8) | Time: 00:01:44.323 | Phase: Regular Play | Event: Carry",
111,15956,111,m,7,LB,"(89.7, 63.8)","(70.9, 74.0)","Start position: (89.7, 63.8), End Position: (70.9, 74.0) | Time: 00:01:44.864 | Phase: Regular Play | Event: Pass",
112,15956,112,m,7,LW,"(70.9, 74.0)","(None, None)","Start position: (70.9, 74.0) | Time: 00:01:46.156 | Phase: Regular Play | Event: Ball Receipt*",
113,15956,113,m,7,LW,"(70.9, 74.0)","(69.5, 67.5)","Start position: (70.9, 74.0), End Position: (69.5, 67.5) | Time: 00:01:46.156 | Phase: Regular Play | Event: Carry",
114,15956,114,m,7,LW,"(69.5, 67.5)","(73.0, 58.7)","Start position: (69.5, 67.5), End Position: (73.0, 58.7) | Time: 00:01:49.865 | Phase: Regular Play | Event: Pass",
115,15956,115,m,7,LCM,"(73.0, 58.7)","(None, None)","Start position: (73.0, 58.7) | Time: 00:01:50.920 | Phase: Regular Play | Event: Ball Receipt*",
116,15956,116,m,7,LCM,"(73.0, 58.7)","(72.0, 59.6)","Start position: (73.0, 58.7), End Position: (72.0, 59.6) | Time: 00:01:50.920 | Phase: Regular Play | Event: Carry",
117,15956,117,m,7,LCM,"(72.0, 59.6)","(63.4, 71.7)","Start position: (72.0, 59.6), End Position: (63.4, 71.7) | Time: 00:01:51.947 | Phase: Regular Play | Event: Pass",
118,15956,118,m,7,LB,"(63.4, 71.7)","(None, None)","Start position: (63.4, 71.7) | Time: 00:01:53.567 | Phase: Regular Play | Event: Ball Receipt*",
119,15956,119,m,7,LB,"(63.4, 71.7)","(60.6, 73.6)","Start position: (63.4, 71.7), End Position: (60.6, 73.6) | Time: 00:01:53.567 | Phase: Regular Play | Event: Carry",
120,15956,120,m,7,LB,"(60.6, 73.6)","(65.3, 61.1)","Start position: (60.6, 73.6), End Position: (65.3, 61.1) | Time: 00:01:54.939 | Phase: Regular Play | Event: Pass",
121,15956,121,m,7,LCM,"(65.3, 61.1)","(None, None)","Start position: (65.3, 61.1) | Time: 00:01:56.282 | Phase: Regular Play | Event: Ball Receipt*",
122,15956,122,m,7,LCM,"(65.3, 61.1)","(61.2, 56.9)","Start position: (65.3, 61.1), End Position: (61.2, 56.9) | Time: 00:01:56.282 | Phase: Regular Play | Event: Carry",
123,15956,123,m,7,LCM,"(61.2, 56.9)","(64.7, 44.1)","Start position: (61.2, 56.9), End Position: (64.7, 44.1) | Time: 00:01:59.220 | Phase: Regular Play | Event: Pass",
124,15956,124,m,7,CDM,"(64.7, 44.1)","(None, None)","Start position: (64.7, 44.1) | Time: 00:02:00.103 | Phase: Regular Play | Event: Ball Receipt*",
125,15956,125,m,7,CDM,"(64.7, 44.1)","(65.8, 38.6)","Start position: (64.7, 44.1), End Position: (65.8, 38.6) | Time: 00:02:00.103 | Phase: Regular Play | Event: Carry",
126,15956,126,m,7,CDM,"(65.8, 38.6)","(53.7, 14.3)","Start position: (65.8, 38.6), End Position: (53.7, 14.3) | Time: 00:02:01.600 | Phase: Regular Play | Event: Pass",
127,15956,127,m,7,RCM,"(53.7, 14.3)","(None, None)","Start position: (53.7, 14.3) | Time: 00:02:03.314 | Phase: Regular Play | Event: Ball Receipt*",
128,15956,128,m,7,RCM,"(53.7, 14.3)","(43.1, 6.7)","Start position: (53.7, 14.3), End Position: (43.1, 6.7) | Time: 00:02:03.314 | Phase: Regular Play | Event: Carry",
129,15956,129,m,7,RCM,"(43.1, 6.7)","(29.6, 3.3)","Start position: (43.1, 6.7), End Position: (29.6, 3.3) | Time: 00:02:05.548 | Phase: Regular Play | Event: Pass",
130,15956,130,m,7,RB,"(29.6, 3.3)","(None, None)","Start position: (29.6, 3.3) | Time: 00:02:06.720 | Phase: Regular Play | Event: Ball Receipt*",
131,15956,131,m,7,RB,"(29.6, 3.3)","(32.5, 3.0)","Start position: (29.6, 3.3), End Position: (32.5, 3.0) | Time: 00:02:06.720 | Phase: Regular Play | Event: Carry",
132,15956,132,m,7,RB,"(32.5, 3.0)","(42.1, 5.3)","Start position: (32.5, 3.0), End Position: (42.1, 5.3) | Time: 00:02:07.934 | Phase: Regular Play | Event: Pass",
133,15956,133,m,7,RCM,"(42.1, 5.3)","(None, None)","Start position: (42.1, 5.3) | Time: 00:02:09.092 | Phase: Regular Play | Event: Ball Receipt*",
134,15956,134,m,7,RCM,"(42.1, 5.3)","(43.3, 4.3)","Start position: (42.1, 5.3), End Position: (43.3, 4.3) | Time: 00:02:09.092 | Phase: Regular Play | Event: Carry",
135,15956,135,m,7,RCM,"(43.3, 4.3)","(35.6, 1.9)","Start position: (43.3, 4.3), End Position: (35.6, 1.9) | Time: 00:02:12.146 | Phase: Regular Play | Event: Pass",
136,15956,136,m,7,RB,"(35.6, 1.9)","(None, None)","Start position: (35.6, 1.9) | Time: 00:02:12.924 | Phase: Regular Play | Event: Ball Receipt*",
137,15956,137,m,7,RB,"(35.6, 1.9)","(36.1, 2.0)","Start position: (35.6, 1.9), End Position: (36.1, 2.0) | Time: 00:02:12.924 | Phase: Regular Play | Event: Carry",
138,15956,138,m,7,RB,"(36.1, 2.0)","(36.6, 5.5)","Start position: (36.1, 2.0), End Position: (36.6, 5.5) | Time: 00:02:14.074 | Phase: Regular Play | Event: Pass | Outcome: Incomplete",Incomplete
139,15956,139,m,7,RW,"(38.5, 7.8)","(None, None)","Start position: (38.5, 7.8) | Time: 00:02:14.944 | Phase: Regular Play | Event: Ball Receipt* | Outcome: Incomplete",Incomplete
140,15956,140,c,8,LCB,"(36.7, 5.6)","(None, None)","Start position: (36.7, 5.6) | Time: 00:02:14.944 | Phase: Regular Play | Event: Ball Recovery",
141,15956,141,c,8,LCB,"(36.7, 5.6)","(40.5, 4.8)","Start position: (36.7, 5.6), End Position: (40.5, 4.8) | Time: 00:02:14.944 | Phase: Regular Play | Event: Carry",
142,15956,142,c,8,LCB,"(40.5, 4.8)","(32.2, 4.0)","Start position: (40.5, 4.8), End Position: (32.2, 4.0) | Time: 00:02:15.544 | Phase: Regular Play | Event: Pass",
143,15956,143,c,8,LB,"(32.2, 4.0)","(None, None)","Start position: (32.2, 4.0) | Time: 00:02:16.403 | Phase: Regular Play | Event: Ball Receipt*",
144,15956,144,c,8,LB,"(32.2, 4.0)","(31.5, 6.1)","Start position: (32.2, 4.0), End Position: (31.5, 6.1) | Time: 00:02:16.403 | Phase: Regular Play | Event: Carry",
145,15956,145,c,8,LB,"(31.5, 6.1)","(23.9, 16.8)","Start position: (31.5, 6.1), End Position: (23.9, 16.8) | Time: 00:02:17.281 | Phase: Regular Play | Event: Pass",
146,15956,146,c,8,CDM,"(23.9, 16.8)","(None, None)","Start position: (23.9, 16.8) | Time: 00:02:18.441 | Phase: Regular Play | Event: Ball Receipt*",
147,15956,147,c,8,CDM,"(23.9, 16.8)","(23.3, 19.2)","Start position: (23.9, 16.8), End Position: (23.3, 19.2) | Time: 00:02:18.441 | Phase: Regular Play | Event: Carry",
